ID,Date Created,Artist,Date Scraped,Text Type,Text,Image Path,Image Type,Text Author,Auction Price
artsy-0000345.jpg,2023,Danny Gretscher,11-04-2023,Description,"Danny Gretscher’s vivid, fractured paintings and prints are dotted with loose figurative forms that frequently dissolve into chromatic geometric shapes, raw planes of thick impasto, and enigmatic snatches of poetic text. Made with spray paint, acrylic, pencil, and other materials, these pieces call to mind the totemic canvases by Jean-Michel Basquiat and the raw compositions of such painters as Philip Guston and Francis Bacon. Gretscher began spray painting graffiti at age 16, and his style draws on the jagged expressionism of the art form. Gretscher has exhibited in London, Berlin, Hamburg, Cologne, and Montreal, among others.",ArtsyScrape\artsy_images\batch8\artsy-0000345.jpg,"Drawing, Collage or other Work on Paper",Rhodes,
artsy-0000346.jpg,2011,Christopher Dunlap,11-04-2023,Description,"Up for sale is a gorgeous oil painting by contemporary artist Christopher Dunlap. Executed in oil on canvas this painting measures 36 x 26 inches and is signed “Chris Dunlap” verso and dated 2011. In fine overall condition the work bears only minimal surface dirt/grime and is extremely attractive. Untitled, this … Read more",ArtsyScrape\artsy_images\batch8\artsy-0000346.jpg,Painting,Henning Fine Art,1950
artsy-0000347.jpg,1981,Patrick Hughes,11-04-2023,Description,"titled and dated in pencil, numbered from the edition of 125, published by the Royal Academy of Arts, London, on wove paper, with full margins, sheet 559 x 757mm (22 x 29 3/4in)
Please Note: This lot is sold subject to Artist's Resale Right, details of which can be found in our Terms and Conditions.",ArtsyScrape\artsy_images\batch8\artsy-0000347.jpg,Print,Forum Auctions,
artsy-0000349.jpg,2008,Egle Karpaviciute,11-04-2023,Description,,ArtsyScrape\artsy_images\batch8\artsy-0000349.jpg,Painting,The Rooster Gallery,
artsy-0000350.jpg,2023,Alex Face,11-04-2023,Description,,ArtsyScrape\artsy_images\batch8\artsy-0000350.jpg,Painting,Thinkspace Projects,14000
artsy-0000351.jpg,2022,Nabil Nahas,11-04-2023,Description,"Drawing inspiration from the decorative patterns of Islamic art and the American abstract painting of the mid 20th century, painter and mixed-media artist Nabil Nahas makes innovative use of organic materials, including seashells and starfish, which he casts in acrylic paint and mounts on a support (typically canvas). His works have an all-over composition suggestive of biological growth and the patterning of nature, as in Full Spectrum (1999). In his more recent paintings, including Untitled (2007), Nahas has introduced imagery referencing the trees and other plant-life of his native Lebanon.",ArtsyScrape\artsy_images\batch8\artsy-0000351.jpg,Mixed Media,Galerie Tanit,160000
artsy-0000352.jpg,2023,Lateef Olajumoke,11-04-2023,Description,,ArtsyScrape\artsy_images\batch8\artsy-0000352.jpg,Painting,TAAG Gallery,8450
artsy-0000353.jpg,2023,Damien Hirst,11-04-2023,Description,"NVDR1-1 Invader Cube' is a signature style Rubik's cube creation by Invader. Colorful, geometric squares found in the standard toy are collaged together with a small invader at the center. The character stands out within the white square and as the prominent focal point of the piece. This limited edition … Read more",ArtsyScrape\artsy_images\batch8\artsy-0000353.jpg,Print,Arton Contemporary,6000
artsy-0000354.jpg,2023,Michelle Weddle,11-04-2023,Description,,ArtsyScrape\artsy_images\batch8\artsy-0000354.jpg,Painting,Dimmitt Contemporary Art,10500
artsy-0000355.jpg,2023,Dustin Myers,11-04-2023,Description,,ArtsyScrape\artsy_images\batch8\artsy-0000355.jpg,Painting,Thinkspace Projects,4200
artsy-0000356.jpg,2023,Mr. Brainwash,11-04-2023,Description,"A provocative figure in street art, Mr. Brainwash (a pseudonym for Thierry Guetta) recontextualizes images from popular culture and art history and incorporates them into his wry screen prints and sculptures. Mr. Brainwash’s colorful texts and iconography reflect the artist’s graffiti-inspired sensibility and undermine his original source material. The artist rose to prominence as the main figure in the 2010 Banksy-directed film Exit Through the Gift Shop. Today, his work sells for up to six figures on the secondary market. Mr. Brainwash has also designed album covers for the likes of Madonna and Rick Ross.",ArtsyScrape\artsy_images\batch8\artsy-0000356.jpg,Painting,Clarendon Fine Art,69950
artsy-0000357.jpg,2023,Dustin Myers,11-04-2023,Description,,ArtsyScrape\artsy_images\batch8\artsy-0000357.jpg,Painting,Thinkspace Projects,5800
artsy-0000358.jpg,2015,Stik,11-04-2023,Description,"on wove paper, with full margins, accompanied by the book 'STIK' (Korean edition), sheet 755 x 239mm (29 3/4 x 9 1/2in)
Please Note: This lot is sold subject to Artist's Resale Right, details of which can be found in our Terms and Conditions.",ArtsyScrape\artsy_images\batch8\artsy-0000358.jpg,Print,Forum Auctions,
artsy-0000359.jpg,2023,Dale Frank,11-04-2023,Description,,ArtsyScrape\artsy_images\batch8\artsy-0000359.jpg,Painting,Neon Parc,65000
artsy-0000361.jpg,2015,Shepard Fairey,11-04-2023,Description,"A major figure of the contemporary street art movement, Shepard Fairey rose to prominence in the early 1990s with his “Andre the Giant Has a Posse” campaign, which distributed posters, stickers, and murals featuring the eponymous wrestler around Providence, Rhode Island. Fairey’s iconic 2008 “Hope” campaign poster for President Barack Obama encapsulates a number of the artist’s recurring concerns, including propaganda, portraiture, and political power. Fairey’s work, which has sold for six figures at auction, can be found in the collections of the Museum of Modern Art in New York, the Victoria and Albert Museum in London, and the National Portrait Gallery in Washington, D.C.",ArtsyScrape\artsy_images\batch9\artsy-0000361.jpg,Print,Forum Auctions,
artsy-0000362.jpg,2023,Damien Hirst,11-04-2023,Description,"Damien Hirst, a poster boy for the Young British Artists who rose to prominence in late 1980s London, is one of the most notorious artists of his generation. He has pushed the limits of fine art and good taste with sculptures that comprise dead animals submerged in formaldehyde; innumerable spot paintings that appear mass-produced and can sell for millions of dollars; and the exuberantly tacky For the Love of God (2007), a human skull studded with 8,601 diamonds. Through his installations, sculptures, drawings, and paintings, Hirst explores themes including religion, mortality, and desire. Since 1988, when the artist developed and curated “Freeze,” a groundbreaking exhibition of his work and that of his Goldsmiths College peers, he has been the subject of major shows at Tate Modern in London, the National Gallery of Art in Washington, D.C., and the Rijksmuseum in Amsterdam. In 2008, Hirst controversially staged “Beautiful Inside my Head Forever,” an auction in which he sold his work directly to the public and raked in around $200 million for himself. His individual works have sold for more than $10 million at auction.",ArtsyScrape\artsy_images\batch9\artsy-0000362.jpg,Painting,Baldwin Contemporary,
artsy-0000363.jpg,2014,Avery Palmer,11-04-2023,Description,,ArtsyScrape\artsy_images\batch9\artsy-0000363.jpg,Painting,John Natsoulas Gallery,1200
artsy-0000364.jpg,1994,Peter Saul,11-04-2023,Description,"Peter Saul’s lurid caricatures of American excess and hypocrisy embraced figuration and Pop aesthetics at a time when Abstract Expressionism, color field canvases, and Minimalist aesthetics dominated American painting. Since the 1950s, Saul has painted exaggerated figures with hallucinatory color palettes and a cynical, darkly funny view of culture and politics. Targets of his satire have included American presidents, art historical compositions, and the Vietnam War. Saul studied at the California School of Fine Arts in San Francisco and the Washington University School of Fine Arts in St. Louis. He has exhibited in New York, London, Paris, Geneva, Moscow, Stockholm, and Los Angeles. Saul’s work belongs in the collections of the Art Institute of Chicago, the Centre Pompidou, the Los Angeles County Museum of Art, the Metropolitan Museum of Art, Moderna Museet, the Museum of Modern Art, the Stedelijk Museum, and the Whitney Museum of American Art. At auction, his paintings have sold for six figures.",ArtsyScrape\artsy_images\batch9\artsy-0000364.jpg,"Drawing, Collage or other Work on Paper",Heritage Auctions,12000
artsy-0000366.jpg,2014,Antony Gormley,11-04-2023,Description,"In sculptures, installations, and public artworks, Antony Gormley considers the relationship between time, space, and the human body. Starting with the outline of a body—often his own—Gormley builds sculptures, mostly from iron and steel. He transforms the recognizable silhouettes into abstracted tangles and architectural forms, expanding the limits of his medium in the process. In the 1970s, Gormley studied Buddhist meditation and philosophy in India, nearly becoming a monk before he committed to a career as an artist. He has exhibited in New York, London, Paris, Berlin, Tokyo, Brussels, and Singapore, and has mounted public sculptures throughout Asia, Australia, Europe, and North America. In 1994, Gormley was awarded the Turner Prize, and in 2003, he was elected a member of the Royal Academy of Arts. In addition to his sculptures, he has produced a number of line drawings and prints. His work has sold for seven figures at auction.",ArtsyScrape\artsy_images\batch9\artsy-0000366.jpg,Print,Forum Auctions,
artsy-0000367.jpg,1973,Joan Brown,11-04-2023,Description,"Considered part of the second generation of the Bay Area Figurative movement, influential artist Joan Brown obsessively painted everyday imagery from her own life: domestic scenes, swimming excursions in the San Francisco bay, or outings to the opera with her husband. In a predominantly flat, decorative style, Brown painted figures and animals in fanciful scenarios; enamored with ancient Egyptian art and mythology, she would often paint silhouettes and human-animal hybrids such as the sphinx. Though she denied having any explicit feminist agenda, her subject matter aligned closely with the psychological imperatives of feminist art; her images displayed the artist’s introspective spiritual life. Elmer Bischoff was a mentor and teacher.",ArtsyScrape\artsy_images\batch9\artsy-0000367.jpg,"Drawing, Collage or other Work on Paper",Heritage Auctions,12000
artsy-0000368.jpg,2023,Stephan Balkenhol,11-04-2023,Description,"Stephan Balkenhol carves larger-than-life human figures from blocks of wood with traditional tools. The resulting sculptures are brought to life by the work of his chisel, creating gradations of highlights and shadows and lightly painted surfaces. Early examples of his work—male or female nudes attached to pedestals—echoed classical Greek statues; their carefully positioned features (the geometry of the lip, the curve of the eyebrow) and extraordinarily life-like relaxed postures belie their apparent simplicity. More recent works feature unremarkably dressed contemporary figures, rendered with enough detail to almost suggest three-dimensional portraiture. However, showing no signs of emotion and bearing no socio-critical references, they retain considerable banality. “I’m perhaps proposing a story and not telling the end, just giving a beginning or fragment. There is still a lot for the spectator to complete...,” Balkenhol explains.",ArtsyScrape\artsy_images\batch9\artsy-0000368.jpg,Sculpture,Galerie Rüdiger Schöttle,
artsy-0000369.jpg,1976,Andy Warhol,11-04-2023,Description,"Elegantly framed in a museum quality wood frame with UV plexiglass.
Measurements:
Frame:
17.75 x 14.75 x 1.5 inches
Photograph:
10.75 x 7.75 inches
This unique photographic positive acetate is of the 19th and early 20th century French novelist Marcel Proust, who's chef d'oeuvre A la recherche du temps perdu … Read more",ArtsyScrape\artsy_images\batch9\artsy-0000369.jpg,Photography,Alpha 137 Gallery,20000
artsy-0000370.jpg,2023,Kunst met een R,11-04-2023,Description,,ArtsyScrape\artsy_images\batch9\artsy-0000370.jpg,Sculpture,Twisted Art Gallery,
artsy-0000371.jpg,2015,Zevs,11-04-2023,Description,"Framed dimensions - 34.75 x 33.75 inches
ZEVS
b. 1977, French
Since his early days working as an artist on the streets of Paris in the ’90s, Zevs has become one of the most prominent figures on the contemporary street art scene. Zevs is best known for his trademark “liquidation” technique, in which he evocatively … Read more",ArtsyScrape\artsy_images\batch9\artsy-0000371.jpg,Print,Coalition for the Homeless Benefit Auction,1000
artsy-0000372.jpg,2015,Song Yong Ping,11-04-2023,Description,,ArtsyScrape\artsy_images\batch9\artsy-0000372.jpg,Painting,Madeinartgallery,
artsy-0000373.jpg,2017,Tony Cragg,11-04-2023,Description,"Turner Prize–winning sculptor Tony Cragg draws new connections between humans and the material world. He has tested the limits of traditional sculptural media including bronze, glass, wood, and stone, twisting them into sublime, undulating forms that evoke elements of the natural environment. Cragg is also renowned for his use of industrial materials and found objects: One of his best-known works, Terris Novalis (fabricated 1992; installed 1996), is an enormous, enigmatic public sculpture composed of steel engineering instruments which stand atop peculiar feet. Riot (1987), which Cragg made the year before he won the Turner Prize, was a 50-foot-wide mural made from mosaiced plastic pieces. Cragg has been the subject of solo shows at the Louvre, the State Hermitage Museum, Tate Liverpool, the Museo Reina Sofía, and the CAFA Art Museum in Beijing, among other institutions. He represented Britain at the 1988 Venice Biennale and featured at Documenta in 1982 and 1987. At auction, Cragg’s work regularly commands six-figure prices.",ArtsyScrape\artsy_images\batch9\artsy-0000373.jpg,Sculpture,Galerie Breckner,
artsy-0000374.jpg,2023,Taisia Korotkova,11-04-2023,Description,"Fau de Verzy, bumblebee, pollen, echium, mushrooms, malachite, diatoms, local bird, artificial bird, seed, salamander, oyster mushrooms are eating plastic and manipulating with robo-hand, solar power plant, veronica, butterfly egg, crystal.
A new series of Taisia Korotkova, Imagined Destinations, consists of … Read more",ArtsyScrape\artsy_images\batch9\artsy-0000374.jpg,"Drawing, Collage or other Work on Paper",Galerie de l’Est - Darya Brient,
artsy-0000375.jpg,2015,Dran,11-04-2023,Description,"titled and dedicated in black ink, the full sheet 250 x 187mm (9 3/4 x 7 3/8in)
Please Note: This lot is sold subject to Artist's Resale Right, details of which can be found in our Terms and Conditions.",ArtsyScrape\artsy_images\batch9\artsy-0000375.jpg,"Drawing, Collage or other Work on Paper",Forum Auctions,
artsy-0000376.jpg,2021,Daniel Arsham,11-04-2023,Description,"from the edition of 500, published by Arsham Editions, New York, overall size 305 x 203mm (12 x 8in)",ArtsyScrape\artsy_images\batch9\artsy-0000376.jpg,Sculpture,Forum Auctions,
artsy-0000377.jpg,2023,Hunt Slonem,11-04-2023,Description,"Inspired by nature and his more than 60 pet birds, Hunt Slonem is renowned for his distinct, colorful, gestural, neo-expressionist paintings. He is best known for his series of bunnies, butterflies and tropical birds, as well as his large-scale sculptures as well as his restorations of forgotten historic homes. … Read more",ArtsyScrape\artsy_images\batch9\artsy-0000377.jpg,Painting,Gilman Contemporary,15500
artsy-0000378.jpg,2023,Alex Face,11-04-2023,Description,,ArtsyScrape\artsy_images\batch9\artsy-0000378.jpg,Painting,Thinkspace Projects,13000
artsy-0000380.jpg,2016,David Yarrow,11-04-2023,Description,"Submitted by the artist.
David Yarrow is recognized as one of the world’s best-selling photographers. He has found his true comfort zone in capturing the animal and human world in a fresh and creative way. A key part of his success has been creating art through partnerships with a philanthropic objective and this has enabled him to work with leading figures in sports, fashion, and Hollywood, such as Cindy Crawford, Cara Delevingne, Ciara and Russell Wilson, and Alessandra Ambrosio. Since 2019, charitable donations from the sale of Yarrow’s images have exceeded $10 million.
Yarrow was born in Glasgow, Scotland, in 1966. He took up photography at an early age and as a 20-year-old found himself working as a photographer for The London Times on the pitch at the World Cup Final in Mexico City. On that day, David took the famous picture of Diego Maradona holding the World Cup and, as a result, was subsequently asked to cover the Olympics and numerous other sporting events. His distinctive work in recent years has earned him an ever-growing following amongst art collectors. Yarrow is now represented by some of the top contemporary galleries around the world. In the Autumn of 2022, Rizzoli published David’s third book, Storytelling. ",ArtsyScrape\artsy_images\batch9\artsy-0000380.jpg,Photography,Me Art Gallery,
artsy-0000381.jpg,1965,Sadamasa Motonaga,11-04-2023,Description,"Sadamasa Motonaga is an abstract painter best known for his involvement in the Gutai Group. Motonaga graduated from trade school; with aspirations to be a manga artist, he began to make figural and landscape works on canvas under the tutelage of painter Mankichi Hamabe. In 1952, he began to make abstract objects and paintings, which garnered him an invitation to join the Gutai exhibitions. One of his most famous works was a site-specific installation with pools of colored water suspended in vinyl tubes hanging from trees. From then, he experimented with water and smoke as ephemeral artistic materials. Inspired in part by tarashikomi techniques in traditional Japanese painting, he began to make paintings generated by chance, tilting canvases and pooling paint.",ArtsyScrape\artsy_images\batch9\artsy-0000381.jpg,Painting,鳩ノ森美術 / HATONOMORI ART,55000
artsy-0000382.jpg,2023,Shen Chen 沈忱,11-04-2023,Description,,ArtsyScrape\artsy_images\batch9\artsy-0000382.jpg,Painting,Matthew Liu Fine Arts,52000
artsy-0000384.jpg,2019,Dosia Sobocka,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000384.jpg,Painting,Gutmans Gallery,
artsy-0000385.jpg,2023,Sam Chung,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000385.jpg,Sculpture,Lisa Sette Gallery,4900
artsy-0000386.jpg,2023,Maryna Mariyenko,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000386.jpg,Painting,commonsensegallery.art,
artsy-0000387.jpg,2003,Julian Opie,11-04-2023,Description,"Julian Opie’s simple, graphic figurative portraits and landscapes generate a pared-back perspective on contemporary life. The artist’s distinctive, thickly outlined silhouettes take inspiration from classical portraiture, Japanese woodblock prints, Egyptian hieroglyphics, and traffic signs. Opie studied at Goldsmiths’ College and has exhibited in London, Tokyo, New York, Los Angeles, Berlin, Seoul, and many other cities. His work belongs in the collections of England’s Arts Council, the Institute of Contemporary Art, Boston, the Museum of Modern Art, the Stedelijk Museum, the National Portrait Gallery in London, the National Museum of Modern Art in Tokyo, and many others. His pieces have fetched six-figure prices on the secondary market. Opie’s practice spans painting, drawing, sculpture, and film.",ArtsyScrape\artsy_images\batch10\artsy-0000387.jpg,Print,Forum Auctions,
artsy-0000388.jpg,2023,Emma Hapner,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000388.jpg,Painting,VillageOneArt,5250
artsy-0000389.jpg,2022,Omar Chacon,11-04-2023,Description,"Born in Bogota, Colombia, Omar Chacon creates intricately patterned paintings inspired by the traditional folk art of South America. The artist begins each work by applying acrylic paint to wax paper, fashioning thousands of brightly-colored ovals and drips. Once dry, the artist peels off these shapes—each one unique and hand-crafted—and layers them onto canvas or paper to create his highly-textured pieces. Chacon compares this process to a social gathering, as he brings together a variety of disparate elements into a single unit. For a recent series, Chacon looked to the culture and myths of Ancient Rome, producing monochromatic paintings in deep purples and golds that reflect the society’s imperial colors.",ArtsyScrape\artsy_images\batch10\artsy-0000389.jpg,Painting,Margaret Thatcher Projects,22000
artsy-0000390.jpg,2023,Shen Chen 沈忱,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000390.jpg,Painting,Matthew Liu Fine Arts,148000
artsy-0000391.jpg,2016,Thomas Ruff,11-04-2023,Description,"Thomas Ruff’s photography embraces the full material possibilities of the medium. The artist uses a range of techniques spanning from antiquated darkroom production to digital manipulation as he explores authenticity, appropriation, and the boundaries of photography as an art form; his interests align more with conceptual art than with documentary or staged photography, and his subjects span portraiture, landscapes, nudes, architecture, and abstract forms. Ruff came to prominence as part of the Düsseldorf School, a loosely affiliated group of photographers who studied under Bernd and Hilla Becher. The seriality of his subjects takes inspiration from the Bechers’ embrace of “typologies” in their own work. Ruff has exhibited in New York, London, Tokyo, Berlin, Paris, and many other cities. His work belongs in the collections of the Art Institute of Chicago, the Hirshhorn Museum and Sculpture Garden, the Metropolitan Museum of Art, Moderna Museet, the Guggenheim Museum, and the S.M.A.K. Museum of Contemporary Art, among others.",ArtsyScrape\artsy_images\batch10\artsy-0000391.jpg,Photography,MLTPL,
artsy-0000392.jpg,1974,Salvador Dalí,11-04-2023,Description,"numbered from the edition of 250, printed by Ateliers Rigal, published by Mouret, Paris, on Arches paper, with full margins, sheet 569 x 762mm (22 3/8 x 30in)
This work was authenticated by Dali Trade on 14/08/23 and bears the authentication signature in pencil verso.
Please Note: This lot is sold subject to … Read more",ArtsyScrape\artsy_images\batch10\artsy-0000392.jpg,Print,Forum Auctions,
artsy-0000393.jpg,2023,Alexandra Duprez,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000393.jpg,Painting,Galerie C.O.A,575
artsy-0000394.jpg,2005,KAWS,11-04-2023,Description,"Published on the occasion of the exhibit ""Beautiful Losers: Contemporary Art and Street Culture"", 2004 - 2009",ArtsyScrape\artsy_images\batch10\artsy-0000394.jpg,Print,Jonathan LeVine Projects,12000
artsy-0000395.jpg,1983,Andy Warhol,11-04-2023,Description,Andy Warhol Endangered Species 1983,ArtsyScrape\artsy_images\batch10\artsy-0000395.jpg,Print,Fine Art Mia,195000
artsy-0000396.jpg,2023,Dustin Myers,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000396.jpg,"Drawing, Collage or other Work on Paper",Thinkspace Projects,1400
artsy-0000397.jpg,2000,Robert Mangold (b. 1937),11-04-2023,Description,"with title-page, text and justification, missing the seven woodcuts printed in colours, this copy numbered from the edition of 250, published by Parasol Press Ltd., New York, on wove paper, the full sheets loose within the original linen-covered portfolio box, overall size 210 x 270 x 110mm (8 1/4 x 10 1/2 x 4in)",ArtsyScrape\artsy_images\batch10\artsy-0000397.jpg,Books and Portfolios,Forum Auctions,
artsy-0000398.jpg,2022,Marc Dennis,11-04-2023,Description,"Marc Dennis is an American artist known for his hyper-realistic paintings of staged and slightly voyeuristic images of contemporary American culture, including individuals engaged in viewing iconic works of art. In his practice, he has also translated a childhood obsession with looking underneath rocks and logs into scientific renderings of fauna, often cast in dramatic Baroque light. His insects, morbidly preserved and pinned down in entomology cases, are painted with particular attention to their anatomies, exploring what Dennis calls the “subversive potential of beauty and pleasure.”",ArtsyScrape\artsy_images\batch10\artsy-0000398.jpg,Painting,K Contemporary,62000
artsy-0000399.jpg,2023,HNRX,11-04-2023,Description,"Original artwork exhibited on the occasion of Silly Objects, the artist’s solo exhibition at Street Levels Gallery",ArtsyScrape\artsy_images\batch10\artsy-0000399.jpg,Painting,Street Levels Gallery,
artsy-0000400.jpg,2017,Samuel Fosso,11-04-2023,Description,"Cameroonian artist Samuel Fosso has earned the nickname “the man of a thousand faces” for his ability to take on a variety of personae in his work. Fosso began taking photographs at age thirteen after fleeing the civil war in Nigeria. After settling in the Central African Republic, he made a living taking wedding portraits and passport pictures, and began using the leftover frames to take self-portraits, at first to send to his grandmother in Nigeria. ""I wanted to show how good I look,” Fosso has noted about these early pictures, referencing his practice of dressing up in bell bottoms, disco boots, hotpants, and other costume attire for his self-portraits. More recently, in his series “African Spirits” (2008), Fosso has continued to transform his appearance by posing as fourteen iconic figures of the U.S. Civil Rights Movement, casting himself as Angela Davis, Malcolm X, and Muhammad Ali, among others.",ArtsyScrape\artsy_images\batch10\artsy-0000400.jpg,Photography,Christophe Person,
artsy-0000401.jpg,2023,Silvio Porzionato,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000401.jpg,Painting,Galleria Studio Rossetti,
artsy-0000402.jpg,2023,Mark Sheinkman,11-04-2023,Description,"Mark Sheinkman (1963-) is known for paintings that explore space, volume, temporality and scale. An abstract painter with a connection to the tradition of large-scale abstract painting in New York, Mark Sheinkman’s extensive career depicts a core fascination with the essentials: line and space.
For over three decades, … Read more",ArtsyScrape\artsy_images\batch10\artsy-0000402.jpg,Painting,Von Lintel Gallery,9500
artsy-0000403.jpg,2023,Kyong Lee,11-04-2023,Description,"This series, started in 2016 conveys a color and emotional language and is inspired by the series Color as Adjective, a series of drawings and paintings that are visual representations of fragmented images, memories, and thoughts.
In her work, Lee is responding to her emotional experiences within her physical … Read more",ArtsyScrape\artsy_images\batch10\artsy-0000403.jpg,Painting,IdeelArt,
artsy-0000404.jpg,2023,Joseph J Greer,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000404.jpg,Sculpture,Hyacinth Gallery,8000
artsy-0000405.jpg,1981,Salvador Aulestia,11-04-2023,Description,"This is a perfect example of Salvador Aulestia's Apotist expression.
The arrangement of the subjects on the surface gives them the meaning corresponding to their position by analogy with the partition of the painting.
Right side: masculinity, activity...
Left side: femininity, receptivity, expectation
More analysis … Read more",ArtsyScrape\artsy_images\batch10\artsy-0000405.jpg,Painting,Almach Art Gallery,
artsy-0000406.jpg,1973,David Hockney,11-04-2023,Description,"A pioneer of the 1960s British movement, David Hockney is one of the most celebrated and prolific artists of the 20th and 21st centuries. Endlessly versatile, he has produced acrylic paintings, photo collages, full-scale opera set designs, and digital works created on iPads. Hockney first gained recognition for his semi-abstract paintings of gay love. He moved to California in 1964 and captured his new home in sensual, pastel-hued scenes of uninhibited queer men whose idyllic, sunny backdrops feature swimming pools, palm trees, and light, beautiful homes. Hockney has exhibited at the Museum of Modern Art in New York, the Royal Academy of Arts in London, and the Van Gogh Museum in Amsterdam, among many other institutions. On the secondary market, his work has sold for more than $90 million.",ArtsyScrape\artsy_images\batch10\artsy-0000406.jpg,Print,MyArtBroker,
artsy-0000407.jpg,2022,Mario De Brabandere,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000407.jpg,"Drawing, Collage or other Work on Paper",Kristof De Clercq gallery,
artsy-0000408.jpg,2021,Damien Hirst,11-04-2023,Description,"The contemporary pop art cherry blossom landscape ‘Politeness' is one of the eight from the iconic ‘Virtues’ series by Damien Hirst, the laminated giclée print on aluminum panel was created in 2021 as a reflection of his latest exploration as a master contemporary Artist, mirroring the series of 107 ‘Cherry … Read more",ArtsyScrape\artsy_images\batch10\artsy-0000408.jpg,Print,Arton Contemporary,20000
artsy-0000409.jpg,2023,Gayle Madeira,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000409.jpg,"Drawing, Collage or other Work on Paper",33 Contemporary,520
artsy-0000410.jpg,2023,Kunst met een R,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000410.jpg,Installation,Twisted Art Gallery,
artsy-0000411.jpg,2022,Grace Metzler,11-04-2023,Description,"Grace Metzler’s transgressive canvases exude a reverence for art historical details and an appreciation for the chaos and color of contemporary life. With expressionistic brushstrokes and an off-kilter color palette, the artist paints strange, busy scenes with a sense of humor and unrestrained libido—half-naked figures cavort in yards, on the ski slope, and in domestic settings. Metzler completed her MFA at Hunter College in 2017. That year, she also won the prestigious Rema Hort Mann Foundation Emerging Artist Grant. Metzler has exhibited in New York, Copenhagen, London, and Turin.",ArtsyScrape\artsy_images\batch10\artsy-0000411.jpg,Painting,V1 Gallery,13000
artsy-0000412.jpg,2022,Rachel Dinwiddie,11-04-2023,Description,"I’m a deep feeler first. My work comes from a practice of care, a love of awkward objects and creatures, beautiful detritus, and feelings expressed from the gut through the hands. I delight in mischief, mystery, closeness, and transcendence, as it can be found in handmade forms.
My oil paintings often involve … Read more",ArtsyScrape\artsy_images\batch10\artsy-0000412.jpg,"Drawing, Collage or other Work on Paper",Wavelength Space,170
artsy-0000413.jpg,1970,Beverly Pepper,11-04-2023,Description,"With her monumental, rust-colored abstract sculptures that gently slope and curve, Beverly Pepper helped introduce Cor-Ten steel as a medium with desirable aesthetic and weather-resistant qualities. Despite their extraordinary weight, Pepper’s curvilinear steel forms, such as Curved Presence (2012), often appear light and buoyant. After training at the Pratt Institute, Pepper began her career as a social realist painter; she transitioned to sculpture somewhat organically, carving her first pieces from trees fallen in her garden in Rome. She was asked to participate in the 1962 “Festival of Two Worlds” in Spoleto, Italy which included works by Alexander Calder and Henry Moore. To prepare for the exhibition, Pepper began working with metal and learned to weld in order to create Il Dono di Icaro (“The Gift of Icarus”) (1962)—an iron and steel sculpture that still stands in the Italian town. Her stainless steel sculptures with mirrored surfaces, such as Torre Pieno nel Vuoto (1968), connect to their environment by reflecting the surrounding landscape. Often installed outdoors, Pepper’s works are in the collections of the San Francisco Museum of Modern Art, the Metropolitan Museum of Art, and the Hirshhorn Museum and Sculpture Garden.",ArtsyScrape\artsy_images\batch10\artsy-0000413.jpg,Sculpture,Debra Force Fine Art,40000
artsy-0000414.jpg,2023,Joseph J Greer,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000414.jpg,Sculpture,Hyacinth Gallery,8000
artsy-0000415.jpg,2023,Tobias Hoffknecht,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000415.jpg,Sculpture,A+B Gallery,
artsy-0000416.jpg,2023,Dominique Zinkpè,11-04-2023,Description,"Dominique Zinkpè is one of the foremost contemporary African artists working today. Self-taught, Zinkpè creates drawings, paintings, sculptures, and installations informed by his native Benin’s rich history and culture, as well as religion, spirituality, and his own personal struggles. Detailed, symbolic, and highly personal, many of his paintings have a jarring, surrealist quality. The dynamic acrylic-on-canvas Belle d’un Jour, sold for $18,327 in 2019, features a sinuous human-animal hybrid against an abstracted background. Zinkpè won the UEMOA Prize at the Dakar Biennale in 2002 for his installation Malgie Tout!. His work has been exhibited at Zeitz Museum of Contemporary Art Africa, the Stedelijk Museum, and Kunsthalle Wien.",ArtsyScrape\artsy_images\batch10\artsy-0000416.jpg,Painting,SEPTIEME Gallery,
artsy-0000417.jpg,2023,Aaron Stansberry,11-04-2023,Description,,ArtsyScrape\artsy_images\batch10\artsy-0000417.jpg,Painting,GALERIE BENJAMIN ECK,2500
